,0,1,2,3
114,4161.451860867971,5078.252071443558,2189.0874038051334,4359.068956461975
115,4162.414974781173,5083.7139642992015,2208.47616342462,4383.4058608157775
116,4157.450077303056,5095.596367869281,2225.744047082158,4404.5285747341995
117,4140.71616957275,5095.5144310823525,2231.336842373942,4406.03331726078
118,4097.556952615475,5067.811687974117,2217.948258136548,4381.419885534701
119,4031.6862573539274,5010.501819176706,2186.843632322893,4333.110496981231
120,3951.560131618535,4940.313937259035,2147.1807690906035,4266.180447283108
121,3863.472418456681,4874.431443533132,2104.3951921815433,4192.780402554798
122,3777.7185766110133,4808.357099179819,2061.775272963389,4117.5607622993175
123,3694.824218949912,4746.585489261836,2020.86124566705,4048.7022860693855
124,3625.1752970549205,4706.312140335653,1987.370721100345,3991.104757462447
125,3579.3910673494283,4697.396526302087,1967.9325489903106,3951.9860817162025
126,3567.3165606144853,4724.913373671879,1965.6773940912794,3935.8706735445826
127,3586.6476045530367,4771.132436304691,1970.3997546821515,3935.4819061901244
128,3613.582144097733,4812.726992674222,1970.7775792139364,3937.3837155711117
129,3643.7449296879595,4841.8937934068,1964.4000212925428,3936.6528440140005
130,3673.2202367191635,4864.21751406612,1948.8892191632885,3928.9009596126
131,3702.1037130472473,4879.456462659507,1930.6277972469597,3913.37296365134
132,3726.5594417425227,4887.802916393556,1910.5688175222638,3895.3750672862056
133,3749.866697568271,4891.7356247542,1894.1041357700374,3881.9378605575853
134,3766.067327811444,4889.86876227878,1883.9142221930335,3875.5265745018264
135,3782.0042950302995,4887.524786050903,1882.8216999737301,3880.1694170516434
136,3796.68766552727,4885.318007445812,1897.3288299763572,3903.262875346479
137,3811.2813989745428,4884.071806701231,1926.1623469787214,3941.7296878118314
138,3821.3519590770884,4889.277126031108,1957.0497122808492,3977.6487190306484
139,3826.9974631693794,4894.449513427997,1991.7258410527645,4019.9267471275834
140,3839.3039168524415,4912.489762085197,2029.570756947488,4069.757672414825
141,3842.3243251671975,4919.991485876677,2054.9151812527393,4100.426205173342
142,3820.7014926504776,4899.6891372890095,2056.7114631274653,4103.052084656008
143,3775.74964338543,4855.342923560109,2042.3043168147187,4080.779976190408
144,3711.773879046887,4801.860031204098,2015.4891851332468,4036.0809785713673
145,3646.4918911421983,4742.979428083689,1986.815566619922,3982.4378807142302
146,3579.1065020279784,4689.315285275319,1956.62850995793,3926.684292642807
147,3520.0066518251806,4640.903956747788,1927.897958962137,3874.869363378526
148,3470.9611866426626,4604.8179610730085,1906.4433630659232,3828.8462270406735
149,3443.5893679783962,4599.472064965708,1898.585126759331,3801.0747043366064
150,3449.5780311805565,4626.612558469138,1905.6758140833979,3795.9273339029455
151,3478.909628062501,4676.480602622225,1917.776232675058,3802.570600512651
152,3517.9004652562508,4730.433042360002,1922.6087094075522,3814.456140461386
153,3559.2656187306256,4780.026838124002,1919.320638466797,3819.9886264152474
154,3596.8017568575633,4826.304554311601,1907.6595746201172,3817.3849637737226
155,3634.574681171807,4869.871198880441,1901.3251171581053,3819.2515673963503
156,3668.658513054626,4909.055378992397,1899.2563054422947,3829.832610656715
157,3700.4814617491634,4936.428941093157,1892.656974898065,3838.313849591044
158,3726.975815574247,4954.923946983841,1891.6542774082586,3844.7220646319392
159,3748.275234016822,4966.328352285457,1898.1079496674326,3868.3766581687455
160,3765.9112106151397,4974.516217056912,1917.0419547006893,3898.863892351871
161,3783.4642895536253,4982.037495351221,1941.1222592306203,3929.615803116684
162,3796.135660598263,4982.582845816099,1970.0036333075584,3955.8336228050157
163,3804.1770945384364,4982.148261234489,1996.9872699768025,3986.030960524514
164,3810.6753850845926,4993.83803511104,2028.554542979122,4024.2812644720625
165,3803.527246576133,4999.391831599936,2048.8917886812096,4049.3023380248565
166,3775.9453219185198,4982.856148439943,2052.5330098130885,4054.193604222371
167,3729.722489726668,4948.460933595949,2038.8960088317797,4030.415343800134
168,3668.234540754001,4904.986640236354,2013.5865079486016,3987.5534094201207
169,3601.166886678601,4855.179176212719,1980.5829571537415,3935.6581684781086
170,3532.7222980107404,4807.3839585914475,1946.2521614383675,3879.677151630298
171,3467.909668209666,4764.616062732302,1912.9571452945306,3824.735936467268
172,3411.6618013886996,4729.9693564590725,1883.9086307650775,3775.331542820541
173,3367.3001212498293,4708.385920813165,1861.9816676885698,3735.375988538487
174,3340.4792091248464,4706.632828731849,1848.722700919713,3699.9623896846383
175,3329.0471882123616,4720.047045858664,1845.6168308277415,3678.1105507161747
176,3335.4277693911254,4748.654941272798,1854.0927477449673,3668.8876956445574
177,3354.9674924520127,4778.494047145518,1867.8498729704706,3672.3942260801014
178,3380.8869432068113,4800.526042430967,1876.7229856734234,3674.338603472091
179,3406.01714888613,4810.359638187871,1881.2524871060812,3677.934643124882
180,3427.755133997517,4810.456074369084,1885.012238395473,3681.7733788123937
181,3442.9288205977655,4800.687066932175,1888.4333145559258,3682.0873409311544
182,3450.3830385379893,4781.721160238957,1888.1214831003333,3671.730606838039
183,3454.5506346841903,4756.915944215061,1891.5159347903,3667.342546154235
184,3459.0718712157714,4735.550349793555,1897.59904131127,3676.5658915388112
185,3465.662084094194,4718.9927148142,1910.826037180143,3693.17340238493
186,3476.3978756847746,4705.85734333278,1927.0639334621287,3709.953262146437
187,3488.107988116297,4698.926708999502,1946.737340115916,3736.634635931793
188,3507.1278893046674,4711.371638099552,1973.1774061043243,3776.953772338614
189,3518.694400374201,4726.138574289596,1993.4653654938918,3809.3192951047527
190,3514.998760336781,4724.192216860636,2000.0439289445026,3823.4735655942773
191,3494.199884303103,4703.227295174573,1992.9622360500525,3819.2336090348495
192,3463.0702958727925,4669.094865657115,1974.8214124450471,3800.4563481313644
193,3421.7383662855136,4630.577479091404,1950.4097712005425,3767.5985133182276
194,3377.412229656962,4593.265031182264,1924.9357940804882,3729.645361986405
195,3335.206706691266,4555.945928064037,1900.9593146724394,3691.9189257877647
196,3298.6089360221395,4523.973035257633,1879.9025832051955,3656.080733208988
197,3269.8439424199255,4502.142931731869,1864.271724884676,3624.1707598880894
198,3251.695048177933,4492.214538558682,1850.4584523962085,3589.8124838992803
199,3246.34984336014,4500.357084702813,1837.6674071565876,3554.2836355093523
200,3259.8970590241256,4529.954676232532,1822.480466440929,3519.728371958417
201,3285.297553121713,4575.335708609278,1806.622819796836,3485.955734762575
202,3317.7266978095417,4621.285837748351,1793.1443378171525,3459.1440612863175
203,3345.8455280285875,4659.237253973516,1783.1707040354372,3444.604355157686
204,3372.4213752257288,4687.189128576165,1764.5219336318935,3421.6970196419174
205,3398.942537703156,4698.4406157185485,1757.151740268704,3413.915117677726
206,3425.2423839328403,4696.801754146694,1775.1352662418337,3436.084405909953
207,3446.150245539556,4696.405178732025,1798.5237396176503,3465.051865318958
208,3460.8031209856003,4697.750760858823,1819.5171656558855,3487.183978787062
209,3480.35230888704,4707.0705847729405,1839.978549090297,3517.788780908356
210,3506.926277998336,4718.542726295646,1868.9236941812674,3561.0520028175206
211,3534.0167501985025,4737.269253666082,1902.4095247631406,3610.921902535769
212,3563.847175178652,4760.980028299473,1935.2757722868264,3665.718212282192
213,3581.5137576607867,4772.263425469526,1956.2803950581438,3706.5259910539726
214,3579.263381894708,4756.996182922573,1961.1258555523295,3724.742891948575
215,3556.065343705237,4722.350264630315,1950.5886699970965,3723.0190027537174
216,3519.976409334713,4679.493338167284,1930.0321029973868,3706.8432024783456
217,3476.7981684012416,4636.999904350555,1905.0197926976482,3678.396482230511
218,3433.5256515611172,4596.3982139155,1879.5408134278832,3646.99993400746
219,3392.3750864050053,4562.589992523949,1856.612532085095,3616.957040606714
220,3362.945577764505,4544.232093271555,1840.1078788765856,3595.899536546043
221,3353.8523199880547,4555.829683944399,1836.575490988927,3594.7647828914382
222,3374.153087989249,4611.22821554996,1849.3075418900344,3612.3441046022945
223,3424.697479190324,4689.882693994964,1875.3989877010308,3657.410294142065
224,3485.6083312712917,4764.522424595468,1907.8658889309277,3716.3493647278588
225,3547.8469981441626,4833.9468821359205,1933.6055000378349,3779.728328255073
226,3600.3774983297462,4891.672393922329,1949.7388500340514,3817.7732954295657
227,3649.1823484967717,4936.466354530096,1961.3123650306463,3849.3678658866093
228,3692.4578136470946,4970.933919077087,1969.7463285275817,3885.5004792979485
229,3727.9553322823854,4987.763627169378,1977.2854956748236,3924.1097313681535
230,3754.7017990541467,5003.24736445244,1984.540246107341,3960.714358231338
231,3774.199919148732,5001.7528280071965,1992.154121496607,3987.889922408204
232,3789.9599272338587,5000.348745206477,2002.1319093469463,4005.0828301673832
233,3808.5895345104727,5000.37047068583,2018.9276184122516,4028.5162471506446
234,3824.2230810594256,5009.918323617247,2038.8424565710263,4053.2529224355803
235,3834.8901729534828,5018.863491255522,2061.8204109139238,4081.203030192022
236,3852.0239556581346,5043.891242129969,2089.2098698225313,4120.419927172819
237,3857.9998600923213,5064.744417916972,2105.5318828402783,4145.310034455537
238,3838.341474083089,5051.922876125275,2102.7114945562503,4144.983031009983
239,3796.88002667478,5011.639388512748,2082.8590451006253,4119.774527908985
240,3740.8772240073017,4959.152649661473,2053.400840590563,4074.0597751180862
241,3680.2236016065717,4903.094684695326,2021.7771565315068,4019.9776976062776
242,3620.7790414459146,4845.298416225793,1990.033540878356,3965.1940278456495
243,3564.0435373013233,4800.850274603214,1960.2753867905203,3913.6849250610844
244,3522.450183571191,4769.025947142893,1940.0516481114682,3873.468832554976
245,3503.5816652140716,4772.322352428603,1935.3638833003213,3851.813849299478
246,3516.4158986926645,4808.922417185743,1946.2474949702892,3851.15126436953
247,3555.638608823398,4864.0087754671695,1960.3257454732602,3863.737937932577
248,3598.413247941058,4918.845897920453,1965.3900709259342,3873.7630441393194
249,3641.7210231469526,4961.041708128408,1960.3659638333406,3875.7582397253873
250,3681.2017208322573,4991.791737315567,1945.4846674500066,3868.9131157528486
251,3718.7345487490315,5018.277463584011,1924.9770007050058,3860.089704177564
252,3753.4619938741284,5041.36031722561,1907.2094006345053,3852.2190337598076
253,3784.9431944867156,5051.682885503049,1899.0466605710546,3862.212430383827
254,3810.091975038044,5063.2544969527435,1911.387694513949,3889.1352873454443
255,3828.7608775342396,5065.947447257469,1929.9135250625543,3924.7943586109
256,3847.6227897808158,5062.921102531723,1949.6128725562987,3961.17192274981
257,3867.229510802734,5063.58919227855,1974.6079853006688,3994.570830474829
258,3881.7565597224607,5067.3809730506955,2002.849786770602,4022.7821474273464
259,3892.1765037502146,5072.010075745626,2032.1436080935418,4058.380532684612
260,3906.969553375193,5096.732168171064,2066.078947284188,4099.866179416151
261,3905.0250980376736,5111.114751353957,2085.607552555769,4124.680361474536
262,3877.402888233906,5099.148776218562,2085.857497300192,4121.710525327082
263,3828.1084994105154,5063.815698596705,2069.5408475701724,4092.6483727943737
264,3766.558849469464,5011.702928737035,2042.8828628131553,4047.1488355149363
265,3697.8979645225177,4953.574335863332,2011.7721765318397,3992.554051963443
266,3634.8002680702657,4908.028502276999,1980.9748588786556,3937.6219467670985
267,3573.379041263239,4864.522352049299,1953.70707299079,3886.1018520903885
268,3528.025337136915,4844.896316844369,1933.371265691711,3846.5428668813497
269,3502.3583034232233,4855.055285159931,1926.59403912254,3823.6619801932147
270,3512.0963730809012,4905.908456643938,1937.0655352102858,3822.569782173893
271,3547.4051357728113,4970.173110979544,1951.5637816892572,3836.233003956504
272,3588.4140221955304,5025.01189988159,1959.0101035203315,3849.9280035608535
273,3625.2517199759773,5063.6618098934305,1952.6759931682984,3853.1333032047683
274,3658.6038479783797,5090.007428904088,1937.0607938514686,3847.8024728842915
275,3690.5400631805414,5107.45598601368,1921.5694144663219,3840.6849255958623
276,3719.058756862487,5109.599487412312,1907.0861730196898,3833.5879330362764
277,3744.7823811762382,5109.547238671081,1896.379355717721,3832.618039732649
278,3766.5011430586146,5107.939514803973,1894.4756201459488,3840.479135759384
279,3785.2087287527534,5095.958663323576,1902.1421581313539,3860.2637221834457
280,3802.035255877478,5088.747696991219,1918.0803423182185,3891.122849965101
281,3819.01053028973,5081.274227292097,1943.1258080863965,3927.718864968591
282,3832.237077260757,5072.294404562887,1974.7655272777567,3966.0993784717316
283,3841.068169534681,5074.438364106598,2007.812474549981,4006.9444406245584
284,3852.856652581213,5085.752627695938,2041.3869270949829,4054.0664965621027
285,3857.1695873230915,5088.731364926344,2061.544034385485,4085.0722469058924
286,3836.312528590782,5063.15872843371,2060.7794309469364,4087.4947222153028
287,3793.9484757317036,5022.0255555903395,2042.7408878522426,4063.1062499937725
288,3736.425428158533,4963.400100031306,2013.2905990670183,4019.5087249943954
289,3672.9794853426797,4906.064790028175,1980.3655391603165,3967.658352494956
290,3609.5338368084117,4852.708911025357,1948.8834852442849,3911.6893172454606
291,3550.1710531275708,4814.388419922821,1919.6642367198565,3860.5848855209147
292,3506.230147814814,4795.61587793054,1898.2174130478707,3819.420196968823
293,3482.2892330333325,4812.653490137485,1894.2420717430834,3796.7296772719405
294,3490.9476097299994,4865.179041123737,1905.2887645687752,3794.186109544746
295,3522.2481487569994,4923.1203370113635,1919.2621881118976,3806.643898590272
296,3563.5242338812996,4966.457403310227,1923.7763693007078,3817.8741087312446
297,3600.2242104931697,4994.757062979204,1919.970232370637,3823.16099785812
298,3637.5215894438525,5017.731056681284,1912.3512091335733,3823.996298072308
299,3674.4310304994674,5028.393251013155,1901.408588220216,3826.3707682650775
300,3706.6475274495206,5040.3637259118395,1892.5073293981943,3830.3908914385697
301,3737.150074704569,5048.897053320656,1886.6339964583747,3837.8846022947127
302,3764.834767234112,5047.65644798859,1887.1980968125372,3848.6660420652415
303,3791.0480905107006,5048.562603189731,1898.9427871312835,3870.911037858717
304,3815.599781459631,5049.486542870758,1919.951408418155,3907.736634072845
305,3841.6163033136672,5047.917888583683,1950.8257675763396,3953.2705706655606
306,3857.7111729823005,5039.005999725315,1987.8976908187055,3998.8047135990046
307,3867.4476556840705,5036.728099752783,2023.6704217368351,4041.999442239104
308,3879.1963901156637,5048.337689777505,2060.0603795631514,4088.779098015194
309,3881.1681511040974,5052.102320799755,2085.231841606836,4118.254888213674
310,3856.9683359936876,5018.85668871978,2086.3807574461525,4118.4882993923065
311,3808.2801023943184,4962.562719847802,2070.766281701537,4091.345169453076
312,3744.5368921548866,4896.452847863022,2043.4354535313832,4044.0271525077683
313,3676.3798029393975,4828.30406307672,2009.385208178245,3987.817937256991
314,3602.958322645458,4766.5822567690475,1975.2929873604205,3929.096843531292
315,3541.578090380912,4716.647231092144,1944.5350886243784,3873.3646591781626
316,3489.3183813428204,4685.15650798293,1921.3707797619406,3827.0994932603467
317,3460.8607432085387,4688.799157184637,1910.7493017857466,3796.000443934312
318,3461.621168887685,4728.404841466173,1915.8316716071718,3788.2917995408807
319,3487.8797519989166,4778.752757319556,1924.4173044464546,3795.6975195867926
320,3527.052876799025,4821.424381587601,1930.2014740018092,3809.3275676281132
321,3568.4305891191225,4851.46304342884,1927.7789266016284,3820.636710865302
322,3611.9050302072105,4875.457839085956,1922.4892339414657,3829.604439778772
323,3655.3189271864894,4894.33965517736,1920.0798105473193,3841.2711958008945
324,3698.1917344678404,4908.833789659625,1921.0642294925872,3859.475876220805
325,3737.4168610210563,4919.028110693663,1924.9544065433283,3887.5646885987244
326,3772.5063749189508,4922.392399624297,1937.6582658889956,3919.5169197388523
327,3803.138637427056,4921.341259661867,1957.753239300096,3956.033927764967
328,3833.3081736843505,4923.0128336956805,1986.9707153700865,4000.41873498847
329,3861.4836563159156,4919.540350326113,2024.1325438330778,4051.445361489623
330,3878.991690684324,4912.782015293502,2063.71468944977,4100.662825340661
331,3884.9189216158916,4903.105313764152,2099.074220504793,4144.504442806595
332,3889.3806294543024,4901.3931823877365,2132.795598454314,4187.074998525935
333,3881.2706665088717,4894.892364148963,2153.3464386088826,4213.598098673341
334,3851.3908998579846,4866.436327734066,2152.2802947479945,4211.7818888060065
335,3800.976609872186,4814.564494960659,2132.971065273195,4182.321599925406
336,3734.8760488849675,4747.874845464594,2101.2501587458755,4131.517639932866
337,3661.1493439964706,4679.843760918135,2063.444742871288,4069.914075939579
338,3586.3311095968234,4617.657784826321,2024.595568584159,4004.2898683456215
339,3513.146798637141,4562.729406343689,1984.7937117257432,3938.300281511059
340,3448.8732187734267,4519.10236570932,1949.739040553169,3878.542153359953
341,3395.511896896084,4496.545729138388,1921.3285364978522,3823.7321380239573
342,3357.844107206476,4490.668156224549,1898.3139828480669,3774.3962242215616
343,3345.0467964858285,4500.805640602095,1878.44588456326,3730.9259017994054
344,3349.7365168372457,4514.781476541886,1861.3149961069341,3696.0978116194647
345,3368.6316651535208,4527.3149288876975,1843.8927964962406,3666.992230457518
346,3397.0690986381687,4535.837335998928,1826.7237168466165,3642.603907411766
347,3429.544488774352,4541.507502399036,1814.9152451619548,3624.9568166705894
348,3463.517239896917,4545.377952159132,1813.6477206457594,3615.9481350035308
349,3498.0593159072255,4544.596456943219,1819.7484485811835,3628.3520215031776
350,3529.475984316503,4542.936111248897,1833.1723037230652,3651.8205193528597
351,3554.583685884853,4543.788000124007,1850.9012733507586,3673.222367417574
352,3572.6974172963673,4553.508900111607,1873.665246015683,3700.635430675816
353,3592.2030755667306,4570.958310100446,1905.3732214141146,3734.6199876082346
354,3608.3178680100573,4587.562579090402,1942.6897992727033,3780.3569888474112
355,3617.9344812090512,4599.299421181362,1976.526319345433,3825.87898996267
356,3628.6471330881463,4613.257779063226,2008.6571874108897,3874.932790966403
357,3631.5600197793315,4619.173101156904,2030.1384686698007,3912.5687118697624
358,3614.793717801398,4598.803491041213,2035.3423218028206,3927.808240682786
359,3580.386446021258,4551.913241937093,2022.8276896225384,3919.047916614508
360,3530.8570014191323,4489.054517743383,1997.3646206602846,3891.294024953057
361,3472.008001277219,4422.058065969045,1964.788458594256,3849.8872224577512
362,3410.0941011494974,4355.239759372141,1929.6901127348306,3801.860500211976
363,3350.8854910345476,4292.697783434926,1895.4254014613475,3751.5579501907787
364,3296.455741931093,4239.689805091434,1864.2533613152127,3702.848655171701
365,3249.2704677379843,4200.2056245822905,1838.1002251836915,3657.1789896545306
366,3209.5029209641857,4174.701762124061,1812.9644026653223,3609.6914906890775
367,3192.8139288677667,4170.598285911655,1791.89496239879,3566.3240416201697
368,3190.7394359809896,4186.942757320489,1775.6283661589111,3526.689237458153
369,3210.2211923828904,4213.773581588441,1761.5493295430201,3495.1121137123373
370,3239.704673144601,4238.428323429596,1754.199796588718,3479.6447023411038
371,3274.462505830141,4263.548891086637,1754.7502169298461,3481.2520321069933
372,3308.817955247127,4292.136601977973,1764.7169952368613,3490.721228896294
373,3341.9573597224144,4315.817141780176,1779.6412957131752,3505.9174060066644
374,3374.2606237501727,4330.786327602158,1798.9378661418577,3532.0249654059976
375,3403.7551613751552,4348.323294841942,1822.776279527672,3564.4519688653977
376,3435.7267452376395,4372.642065357748,1850.5091515749045,3603.308771978858
377,3471.1109707138758,4401.323358821974,1881.9327364174142,3647.385594780972
378,3505.290473642488,4427.358722939776,1916.7516627756727,3692.075535302875
379,3533.3166262782393,4450.7722506457985,1951.7211964981054,3738.575381772587
380,3563.6960636504155,4480.547425581219,1988.7490768482949,3794.706443595329
381,3580.710957285374,4505.446083023096,2012.7054691634655,3839.605599235796
382,3575.409461556837,4502.386874720787,2016.9425222471189,3858.8964393122164
383,3548.382115401153,4476.104487248708,2002.007370022407,3850.9391953809945
384,3505.293003861038,4436.487338523837,1975.0693330201664,3821.7928758428952
385,3450.700003474934,4394.657604671454,1942.0732997181497,3782.877988258606
386,3396.9592031274406,4355.555544204309,1909.6652697463346,3738.477689432745
387,3345.6449828146965,4325.0986897838775,1879.6745427717012,3696.2456204894706
388,3305.0699845332265,4308.31242080549,1856.325188494531,3662.5303584405233
389,3287.488186079904,4321.769778724941,1844.5359696450778,3643.215122596471
